project_id,state,district,project_type,land_area_hectares,affected_families,days_since_notification,compensation_disbursed_pct,legal_disputes_count,legal_dispute_stage,rr_progress_pct,approvals_pending,dept_response_days_avg,possession_status,documentation_completeness_pct,historical_delay_rate_region,delayed
8b6f6a13,Gujarat,Rajkot,Power Transmission,17.37,257,1136,76.2,1,Under Hearing,71.7,2,10.6,Full,74.6,61.2,1
35b6a9ff,West Bengal,Durgapur,Urban Development,14.1,57,203,24.0,0,None,45.3,3,46.2,Full,32.3,36.9,1
4336a04e,Uttar Pradesh,Lucknow,Irrigation,2.82,30,662,98.1,1,Under Hearing,29.1,1,24.2,Full,88.4,11.9,0
d3a5d419,Rajasthan,Udaipur,Industrial Corridor,3.68,174,1027,27.4,2,Filed,75.7,4,41.1,Partial,57.7,18.5,1
be6def57,West Bengal,Howrah,Industrial Corridor,14.49,38,1065,22.0,0,None,75.8,3,12.5,Not Started,55.3,20.2,1
a9cade0e,Karnataka,Hubballi,Highway,3.11,197,910,41.7,0,None,87.5,5,22.4,Full,29.4,36.1,1
68237a68,Bihar,Bhagalpur,Industrial Corridor,56.95,83,731,54.3,0,None,70.8,2,14.9,Partial,79.1,46.1,1
3225ff58,Madhya Pradesh,Gwalior,Power Transmission,2.45,121,638,77.1,1,Filed,38.9,2,18.4,Not Started,74.3,5.0,1
b77d6b9b,Uttar Pradesh,Agra,Highway,21.24,82,622,60.7,0,None,73.2,4,74.6,Partial,17.9,19.8,0
682de886,Rajasthan,Udaipur,Power Transmission,10.84,15,1376,43.6,1,Filed,44.9,2,20.3,Full,40.7,35.6,1
40700604,Uttar Pradesh,Lucknow,Urban Development,39.42,51,232,25.5,2,Under Hearing,60.6,3,13.3,Partial,77.7,68.1,1
d390ea3e,Odisha,Rourkela,Railway,51.03,18,96,74.6,3,Filed,67.5,2,83.1,Full,85.8,41.9,1
5e85e53e,Maharashtra,Thane,Urban Development,10.6,163,86,94.0,0,None,36.8,0,9.5,Partial,28.1,40.3,1
7ef3303b,Bihar,Gaya,Railway,27.51,11,485,85.0,1,Filed,77.0,4,76.4,Not Started,81.8,57.8,0
b52b42cf,West Bengal,Durgapur,Irrigation,38.45,39,1015,39.2,0,None,61.6,2,24.3,Not Started,12.2,5.0,0
8db3ebc4,Rajasthan,Udaipur,Industrial Corridor,17.48,36,571,24.7,1,Resolved,46.2,1,22.0,Full,41.7,32.0,0
e36d66b3,Odisha,Cuttack,Railway,5.54,214,971,50.6,0,None,46.2,4,16.9,Not Started,34.7,29.2,1
3eb71de1,West Bengal,Kolkata,Industrial Corridor,41.67,8,1424,62.5,0,None,30.5,1,25.1,Partial,30.4,15.4,1
91aa94d9,Madhya Pradesh,Bhopal,Irrigation,12.65,202,1384,21.1,0,None,67.9,0,15.2,Partial,37.9,43.7,1
352c114d,Gujarat,Rajkot,Urban Development,22.07,189,493,48.4,1,Resolved,41.2,2,22.2,Partial,30.4,48.9,1
c119d050,Karnataka,Bengaluru,Railway,30.15,17,766,34.1,0,None,16.1,2,14.0,Full,63.3,21.9,1
6b8f3c7a,Karnataka,Hubballi,Highway,3.12,426,990,37.0,1,Filed,33.4,4,32.0,Not Started,45.3,70.5,1
bb34f1fa,Bihar,Bhagalpur,Highway,23.8,11,874,90.2,1,Under Hearing,36.6,1,6.8,Full,80.9,41.0,0
1ad3bba6,Uttar Pradesh,Agra,Industrial Corridor,51.93,18,976,54.4,1,Under Hearing,39.9,1,8.5,Full,47.6,41.1,1
ba2c6cb8,Rajasthan,Kota,Power Transmission,6.6,79,172,72.9,0,None,36.5,3,43.9,Partial,94.2,38.2,0
a8ec3729,Rajasthan,Kota,Irrigation,5.73,113,758,32.0,1,Filed,55.8,1,31.6,Not Started,45.0,31.9,1
c21a7550,Rajasthan,Jaipur,Urban Development,21.18,51,757,39.4,0,None,66.3,5,49.1,Partial,67.1,50.8,1
4ed5ed7b,Odisha,Bhubaneswar,Railway,19.71,51,478,43.0,1,Filed,32.7,0,7.5,Full,87.6,40.1,0
d4f65363,Rajasthan,Kota,Power Transmission,6.8,51,515,48.0,0,None,20.4,3,10.1,Not Started,72.4,30.1,0
82ba80d2,Gujarat,Rajkot,Power Transmission,11.03,244,469,59.7,0,None,79.4,0,8.1,Partial,90.6,26.5,1
0a01a279,Rajasthan,Jodhpur,Industrial Corridor,1.8,281,487,53.8,2,Filed,24.3,3,21.5,Partial,62.5,37.1,1
2c5e282e,Madhya Pradesh,Indore,Urban Development,62.55,59,241,52.1,0,None,83.6,1,10.6,Not Started,81.6,45.9,0
4c2b459a,Odisha,Cuttack,Highway,84.09,43,802,33.6,1,Resolved,37.6,1,25.9,Not Started,30.1,50.7,1
e312f6d4,Gujarat,Ahmedabad,Power Transmission,6.12,60,1212,60.7,0,None,29.5,2,8.4,Partial,82.4,40.7,0
6c90d7b8,Odisha,Bhubaneswar,Power Transmission,34.07,207,1482,67.7,2,Filed,39.4,2,12.5,Partial,56.5,67.7,1
41ecee78,West Bengal,Siliguri,Urban Development,9.75,66,1450,14.3,0,None,53.7,3,26.5,Partial,32.4,23.3,1
a3aa5a72,Rajasthan,Jaipur,Industrial Corridor,9.42,41,1371,38.8,1,Filed,25.5,2,27.4,Full,77.9,43.8,0
536d28ca,Karnataka,Mysuru,Irrigation,7.93,3,1059,30.4,0,None,74.9,0,44.0,Not Started,19.3,43.3,0
2df8cb05,West Bengal,Durgapur,Urban Development,11.07,1,604,70.1,1,Under Hearing,18.1,3,42.8,Partial,33.2,5.0,1
7bfb69e2,Rajasthan,Udaipur,Power Transmission,36.2,28,520,65.5,1,Under Hearing,78.6,3,27.5,Partial,73.9,32.6,0
6b1f6b27,Tamil Nadu,Salem,Industrial Corridor,9.29,10,1285,92.6,0,None,73.5,2,23.1,Partial,52.1,31.9,0
76d5d4fe,West Bengal,Durgapur,Power Transmission,8.27,26,447,90.4,0,None,20.6,3,41.9,Partial,79.5,46.0,0
3e0925e2,Karnataka,Belagavi,Industrial Corridor,7.95,77,1204,85.9,1,Resolved,14.3,3,53.8,Full,72.4,42.3,1
51965c64,Odisha,Bhubaneswar,Highway,2.95,28,669,63.5,0,None,32.9,7,42.2,Not Started,12.3,49.7,1
b512fddf,Tamil Nadu,Coimbatore,Urban Development,1.72,53,588,54.1,0,None,70.4,0,41.3,Partial,92.7,45.9,1
cbf7e8d2,Bihar,Gaya,Irrigation,6.28,94,578,45.3,0,None,72.5,2,25.3,Full,22.4,34.5,0
46baf209,Karnataka,Mysuru,Power Transmission,20.74,79,986,86.6,0,None,64.4,1,3.8,Not Started,49.1,39.4,1
e7ed65d9,West Bengal,Howrah,Railway,1.12,28,986,63.6,1,Stay Order,34.1,2,22.0,Full,68.3,33.5,1
c110876d,Bihar,Patna,Railway,8.36,317,862,39.1,1,Under Hearing,67.3,3,50.0,Partial,27.2,41.6,1
79f221f7,Karnataka,Hubballi,Railway,22.2,62,1193,64.6,0,None,24.9,6,15.3,Full,70.3,46.1,0
3bab2477,Tamil Nadu,Chennai,Highway,39.08,17,907,45.2,0,None,81.9,5,11.4,Full,36.0,60.7,0
bfca84f6,Maharashtra,Nashik,Urban Development,26.39,16,464,66.8,0,None,32.6,6,25.6,Partial,17.6,33.9,1
63c3a76f,Uttar Pradesh,Meerut,Power Transmission,12.26,40,1184,16.6,3,Filed,47.7,0,24.0,Partial,67.7,40.5,0
9c241e1d,Maharashtra,Nashik,Industrial Corridor,2.32,27,919,43.9,2,Filed,11.2,4,12.8,Partial,19.6,34.3,1
9a0f6e18,Maharashtra,Thane,Irrigation,4.46,97,638,17.8,0,None,79.5,5,66.7,Partial,66.9,33.1,0
48c49f81,Odisha,Rourkela,Industrial Corridor,2.42,20,1061,58.1,0,None,81.9,4,19.7,Partial,65.2,7.2,1
ff5df5a2,Rajasthan,Udaipur,Industrial Corridor,17.82,27,53,55.7,2,Filed,36.1,4,40.4,Partial,41.1,24.5,1
9776e940,Odisha,Bhubaneswar,Irrigation,9.86,105,757,86.1,1,Filed,51.1,2,12.6,Full,92.1,39.9,1
570d020e,Karnataka,Hubballi,Irrigation,55.73,49,1478,92.8,1,Under Hearing,53.2,1,6.5,Partial,63.1,24.9,0
da248d11,Uttar Pradesh,Agra,Industrial Corridor,14.27,95,711,79.5,1,Resolved,22.9,1,15.9,Not Started,54.3,42.2,1
ba20daa8,Gujarat,Rajkot,Railway,33.09,5,1279,54.8,0,None,30.9,1,15.9,Partial,37.9,59.8,0
c2f9577f,Rajasthan,Udaipur,Urban Development,7.54,162,1070,76.8,0,None,55.9,1,56.0,Partial,83.2,59.1,1
dfc71e5d,Madhya Pradesh,Gwalior,Power Transmission,16.46,23,943,82.5,1,Resolved,95.6,3,13.2,Partial,29.9,18.5,1
6039a57c,Uttar Pradesh,Meerut,Highway,4.77,190,846,46.7,1,Filed,59.1,2,25.9,Partial,98.3,28.6,0
8487b74f,Tamil Nadu,Salem,Highway,6.59,140,578,84.2,0,None,81.7,0,64.3,Not Started,67.1,43.2,0
facd49c6,West Bengal,Durgapur,Industrial Corridor,74.19,23,613,68.9,2,Filed,29.6,2,16.6,Partial,60.5,39.6,0
d41b19c9,Gujarat,Ahmedabad,Irrigation,14.99,32,298,20.9,0,None,78.4,2,7.9,Not Started,62.5,34.6,1
8916959d,Tamil Nadu,Salem,Highway,15.15,45,889,57.4,1,Filed,40.8,5,28.1,Not Started,52.4,40.9,0
7583ed74,Odisha,Rourkela,Irrigation,6.11,8,1007,21.3,1,Filed,36.1,1,41.9,Partial,37.1,34.0,0
45bbdd92,Odisha,Rourkela,Railway,4.12,87,1110,33.7,0,None,55.4,0,21.2,Full,93.7,12.6,0
0cdd5b72,Karnataka,Bengaluru,Power Transmission,21.83,48,1300,68.8,1,Under Hearing,93.1,4,26.5,Partial,53.5,42.9,1
c8f685be,West Bengal,Kolkata,Industrial Corridor,4.94,14,1158,42.7,1,Filed,25.9,6,92.0,Partial,72.6,51.3,1
ebaf6f17,Tamil Nadu,Madurai,Industrial Corridor,12.38,604,397,45.1,3,Filed,67.0,3,9.9,Partial,28.0,67.9,1
4f30258e,Uttar Pradesh,Kanpur,Railway,32.55,9,1043,77.5,0,None,88.2,1,17.0,Full,54.9,15.1,1
c3c96b1b,Madhya Pradesh,Indore,Industrial Corridor,16.79,48,645,81.7,2,Resolved,23.2,3,18.2,Partial,19.9,39.2,1
8c8d0713,Karnataka,Bengaluru,Irrigation,6.43,23,90,44.4,1,Under Hearing,72.2,2,5.1,Partial,62.3,20.6,0
fd2ff880,Karnataka,Belagavi,Highway,8.1,45,1398,27.4,1,Resolved,30.5,3,18.0,Full,55.1,35.0,0
f2253599,Karnataka,Hubballi,Highway,35.49,48,352,60.8,0,None,53.9,1,33.7,Partial,87.3,45.6,1
ec830258,Odisha,Rourkela,Industrial Corridor,31.51,79,1099,65.6,1,Resolved,59.8,1,42.6,Partial,12.8,14.1,1
849aaad6,Uttar Pradesh,Varanasi,Power Transmission,24.17,73,239,67.8,1,Resolved,25.3,1,43.4,Full,56.7,19.1,0
66f5d149,Tamil Nadu,Madurai,Highway,13.0,52,678,50.4,1,Resolved,78.8,2,76.8,Full,64.3,57.1,0
8e655b51,Karnataka,Belagavi,Railway,4.2,222,1156,71.3,2,Resolved,43.6,4,63.8,Partial,27.3,42.9,1
472891e5,Bihar,Gaya,Industrial Corridor,10.04,33,1018,36.7,0,None,22.7,1,35.9,Partial,30.5,20.4,1
af0c85d9,Karnataka,Belagavi,Urban Development,16.19,327,510,37.8,0,None,65.6,2,93.2,Not Started,83.0,20.2,0
d6dfbc96,Maharashtra,Thane,Power Transmission,47.61,29,543,47.4,1,Filed,25.5,3,50.3,Full,38.1,29.3,1
72519e77,Odisha,Cuttack,Power Transmission,2.49,180,1177,92.8,1,Resolved,14.3,2,27.6,Full,37.5,36.0,0
6f71c9bc,Bihar,Muzaffarpur,Highway,15.08,39,762,28.1,1,Filed,75.4,3,73.5,Partial,97.5,18.3,1
b18c95c4,Madhya Pradesh,Bhopal,Industrial Corridor,12.47,9,870,87.9,0,None,52.9,2,62.0,Not Started,30.0,47.7,1
69285bfa,Karnataka,Hubballi,Irrigation,8.86,100,261,89.2,1,Stay Order,75.4,5,23.5,Partial,34.3,48.0,1
3cda82a6,Karnataka,Belagavi,Irrigation,139.56,62,598,71.1,2,Under Hearing,44.4,1,26.3,Full,73.2,22.3,1
f376a1e0,Madhya Pradesh,Gwalior,Highway,6.57,183,187,84.8,0,None,71.8,3,59.6,Full,7.8,17.5,1
142ead89,Karnataka,Bengaluru,Irrigation,4.47,137,1121,79.6,0,None,39.0,3,23.3,Partial,73.8,35.2,1
1b10ab88,Uttar Pradesh,Agra,Urban Development,1.97,27,1478,46.9,1,Filed,36.6,2,28.7,Not Started,25.3,35.1,1
452a1e36,Tamil Nadu,Chennai,Irrigation,40.74,7,693,77.3,0,None,84.9,0,13.7,Full,26.6,48.1,0
8a0a3486,Tamil Nadu,Coimbatore,Urban Development,16.57,76,461,45.0,0,None,57.8,4,20.5,Full,53.6,34.1,0
946768e9,Maharashtra,Pune,Power Transmission,42.82,48,45,77.2,0,None,40.1,1,11.6,Not Started,76.6,28.1,0
0328f165,Odisha,Rourkela,Power Transmission,11.68,20,196,55.0,1,Stay Order,56.9,3,25.3,Not Started,61.8,49.7,1
6a7eb89c,Tamil Nadu,Chennai,Industrial Corridor,32.56,46,409,79.9,0,None,20.6,2,44.0,Full,81.2,37.0,0
5ea99759,Rajasthan,Udaipur,Industrial Corridor,34.77,96,979,60.9,2,Resolved,31.8,2,20.0,Partial,58.6,19.9,0
4a30f537,Tamil Nadu,Coimbatore,Irrigation,81.61,153,1475,16.6,0,None,21.9,2,2.3,Partial,66.3,42.8,1
d5e8c6d0,Tamil Nadu,Coimbatore,Irrigation,0.75,6,195,40.0,2,Under Hearing,16.2,1,27.2,Partial,59.0,45.7,1
5c5555a0,Madhya Pradesh,Bhopal,Railway,20.58,142,659,86.2,0,None,48.3,3,13.9,Partial,81.4,27.2,0
eb23e63c,Rajasthan,Kota,Industrial Corridor,33.43,180,97,72.6,2,Under Hearing,84.3,1,28.8,Full,13.5,32.1,1
d06bbe47,Odisha,Cuttack,Railway,11.79,661,230,10.4,2,Filed,34.1,2,18.2,Partial,76.9,44.2,1
979b2a2c,Karnataka,Hubballi,Railway,25.76,24,45,52.6,1,Filed,27.9,2,8.5,Not Started,27.1,66.8,0
bdec03d4,Rajasthan,Udaipur,Urban Development,14.71,33,690,43.1,1,Under Hearing,44.6,5,40.7,Not Started,92.3,14.6,1
ae752dff,Rajasthan,Jaipur,Power Transmission,7.38,465,388,54.0,1,Stay Order,14.5,2,43.3,Full,10.9,48.1,1
455faabc,Maharashtra,Thane,Railway,2.77,425,1177,39.4,1,Under Hearing,7.1,3,19.9,Not Started,49.4,17.4,1
cd63bf8a,West Bengal,Siliguri,Irrigation,5.87,9,331,66.3,2,Under Hearing,10.9,3,21.0,Not Started,29.4,37.5,1
b165ee09,Tamil Nadu,Coimbatore,Irrigation,10.58,76,704,63.1,1,Under Hearing,39.5,3,51.2,Partial,40.3,15.3,1
49207732,Odisha,Cuttack,Highway,19.34,54,120,96.8,0,None,16.1,1,22.4,Full,44.2,8.9,1
ce5df362,Bihar,Patna,Highway,16.59,84,183,34.1,0,None,17.5,3,8.8,Full,67.9,34.0,1
5e03d075,Uttar Pradesh,Lucknow,Irrigation,5.32,349,1166,57.2,1,Under Hearing,48.2,1,14.9,Not Started,46.2,46.2,1
819368bb,West Bengal,Kolkata,Power Transmission,4.99,75,1352,21.7,0,None,5.1,1,5.5,Not Started,48.5,35.5,1
706388de,Odisha,Cuttack,Irrigation,7.85,35,1451,82.0,0,None,20.4,4,38.6,Full,86.9,31.1,0
0d06836f,Gujarat,Ahmedabad,Industrial Corridor,30.03,6,1037,37.2,1,Under Hearing,61.2,2,31.6,Not Started,79.6,31.7,1
0481b545,Maharashtra,Pune,Railway,7.51,138,104,36.6,0,None,34.5,3,8.4,Not Started,39.3,56.5,1
2fbb13bd,Bihar,Bhagalpur,Industrial Corridor,40.12,27,1350,79.8,0,None,68.5,3,32.8,Partial,29.9,53.1,1
f805b535,Tamil Nadu,Chennai,Highway,4.48,5,501,31.1,1,Under Hearing,89.2,3,28.3,Partial,29.8,68.2,0
dc6cb788,Maharashtra,Thane,Power Transmission,21.14,26,746,33.6,2,Under Hearing,70.3,2,19.5,Partial,34.0,37.0,1
d662b921,Madhya Pradesh,Indore,Irrigation,17.72,29,354,86.7,0,None,20.6,3,4.1,Partial,90.7,38.8,0
0bd3feea,Bihar,Muzaffarpur,Railway,20.64,36,1497,21.9,1,Resolved,2.2,4,37.7,Full,81.9,45.7,0
a37e8d40,Uttar Pradesh,Lucknow,Highway,2.29,142,1489,40.7,1,Resolved,88.7,1,77.4,Full,28.4,52.6,0
1b5ecd69,Uttar Pradesh,Agra,Urban Development,7.43,9,122,78.2,1,Stay Order,85.7,0,3.1,Partial,49.4,37.7,1
3fa679fa,Tamil Nadu,Madurai,Urban Development,15.92,108,594,19.4,1,Under Hearing,50.7,6,82.5,Full,47.1,45.1,1
08502ea2,West Bengal,Howrah,Industrial Corridor,4.97,232,901,72.7,0,None,31.3,5,14.9,Partial,21.4,26.8,1
604ce314,Maharashtra,Pune,Railway,34.02,20,38,19.6,0,None,47.0,3,24.0,Full,29.9,23.1,1
48284784,Gujarat,Rajkot,Irrigation,7.25,10,164,91.3,1,Filed,63.8,2,7.7,Not Started,43.1,45.1,0
aaab0ff0,Uttar Pradesh,Kanpur,Highway,301.3,137,169,77.9,4,Filed,60.7,4,44.2,Full,16.3,57.3,1
648f7c5e,Rajasthan,Kota,Industrial Corridor,36.16,280,57,43.8,1,Under Hearing,50.0,1,21.9,Partial,69.5,50.0,1
353d7f3d,Uttar Pradesh,Agra,Power Transmission,20.94,92,390,43.5,1,Resolved,48.7,0,24.8,Partial,19.8,24.6,1
1a1ef94f,Uttar Pradesh,Kanpur,Railway,1.95,8,661,23.2,0,None,54.6,1,14.5,Full,43.7,55.1,0
1e10afc9,Rajasthan,Jodhpur,Urban Development,7.53,162,1206,58.6,0,None,32.1,5,59.0,Full,75.4,40.3,1
0a9e4e78,Tamil Nadu,Chennai,Highway,34.93,274,863,28.9,2,Under Hearing,27.5,1,88.5,Not Started,79.8,13.6,1
12f44405,West Bengal,Howrah,Highway,15.0,443,1070,43.3,1,Filed,84.8,3,5.9,Partial,86.9,25.7,0
1d79c3ac,Tamil Nadu,Salem,Power Transmission,92.8,207,1310,73.6,1,Resolved,65.5,0,12.2,Not Started,31.6,59.0,1
34f46543,Rajasthan,Jaipur,Highway,5.22,57,122,56.0,1,Resolved,49.9,1,13.7,Full,68.6,66.6,0
f773f777,Madhya Pradesh,Bhopal,Highway,7.69,161,1296,83.6,2,Resolved,75.3,2,6.5,Partial,41.2,39.0,1
f7efbbea,West Bengal,Durgapur,Power Transmission,15.1,108,1114,92.9,1,Under Hearing,60.7,4,28.4,Not Started,66.8,28.7,1
e53a6096,Uttar Pradesh,Meerut,Urban Development,11.63,2,357,33.4,1,Under Hearing,20.3,4,78.9,Full,43.1,37.3,1
f82c6f52,Rajasthan,Kota,Highway,49.01,25,678,84.9,2,Filed,73.8,2,21.8,Not Started,57.4,49.9,1
e90231cb,Tamil Nadu,Salem,Highway,5.7,96,1487,67.9,0,None,67.3,1,8.6,Not Started,79.7,37.2,0
c182407e,Tamil Nadu,Salem,Power Transmission,4.31,14,340,36.7,0,None,33.3,3,47.2,Partial,75.3,11.1,1
b4b3e9a7,West Bengal,Siliguri,Irrigation,6.8,9,445,69.6,3,Under Hearing,82.2,3,84.5,Partial,32.7,19.7,1
5de77af4,West Bengal,Kolkata,Highway,8.53,200,987,16.7,2,Filed,40.8,1,13.4,Partial,74.4,6.7,0
9f886e53,Bihar,Bhagalpur,Irrigation,35.58,63,45,51.6,0,None,45.9,2,24.5,Full,43.1,20.6,0
f78fd5ba,Tamil Nadu,Salem,Irrigation,6.13,180,1008,33.3,0,None,42.9,3,76.4,Partial,42.2,66.0,1
ef75c9d6,Maharashtra,Pune,Irrigation,36.91,54,1436,67.7,1,Filed,25.4,1,30.6,Full,62.1,5.0,1
561dd057,Madhya Pradesh,Indore,Industrial Corridor,5.89,116,1498,99.3,3,Resolved,19.3,2,42.0,Full,9.4,51.9,1
7c3bf53d,Uttar Pradesh,Meerut,Power Transmission,10.19,124,1211,70.1,1,Under Hearing,49.5,4,70.1,Partial,53.1,40.7,1
fe28cb82,Tamil Nadu,Coimbatore,Irrigation,39.32,92,1167,69.0,0,None,32.1,1,60.8,Partial,34.1,44.4,1
27c0c378,Madhya Pradesh,Gwalior,Highway,8.87,36,118,76.2,0,None,57.6,2,42.3,Not Started,42.9,40.0,0
37d6824f,Karnataka,Bengaluru,Power Transmission,11.65,92,1466,37.8,0,None,52.9,4,33.0,Not Started,33.6,32.7,0
6aa7b6e4,Uttar Pradesh,Varanasi,Railway,4.65,151,850,75.8,0,None,20.9,0,20.1,Partial,54.4,18.7,1
8ed4fea7,Odisha,Cuttack,Urban Development,2.13,6,873,48.6,1,Filed,38.5,2,26.3,Full,35.2,18.3,0
4faf1b26,Bihar,Patna,Power Transmission,3.33,53,207,83.0,1,Stay Order,45.4,2,35.7,Not Started,72.4,39.4,1
2fe2db87,Gujarat,Surat,Irrigation,6.65,114,355,65.3,0,None,18.2,3,21.8,Partial,51.7,43.7,1
ba9f79e8,Bihar,Muzaffarpur,Power Transmission,50.15,695,1458,53.1,0,None,85.3,3,1.8,Full,32.4,5.0,0
cd607a04,Rajasthan,Udaipur,Power Transmission,2.26,45,208,63.0,0,None,21.8,2,55.6,Not Started,55.1,5.0,0
9d5170cd,Odisha,Cuttack,Industrial Corridor,8.74,8,572,63.2,1,Filed,21.2,2,57.4,Full,77.2,27.7,0
f5080138,Uttar Pradesh,Kanpur,Railway,1.57,42,1291,79.4,0,None,28.9,0,22.5,Not Started,49.9,31.5,1
fd95a00e,Karnataka,Hubballi,Irrigation,4.14,123,143,61.8,1,Stay Order,22.2,3,30.1,Not Started,93.5,5.0,1
94ca6624,Gujarat,Ahmedabad,Railway,5.14,36,1318,53.3,0,None,62.6,2,29.2,Partial,48.5,50.3,1
e5ad71fe,Rajasthan,Udaipur,Industrial Corridor,36.47,39,1454,52.5,3,Under Hearing,34.0,2,69.9,Not Started,28.2,57.9,1
005987df,Bihar,Gaya,Urban Development,15.83,19,76,45.6,1,Stay Order,61.3,3,47.6,Full,82.1,34.2,1
d6bb44f0,Karnataka,Belagavi,Irrigation,8.52,25,747,65.4,1,Under Hearing,60.2,2,14.6,Partial,39.5,35.0,1
34ceffeb,Tamil Nadu,Chennai,Railway,5.68,84,659,24.3,0,None,47.9,1,74.3,Partial,63.9,55.1,0
4c64fd53,Karnataka,Hubballi,Irrigation,4.55,71,1041,24.2,0,None,83.1,2,26.3,Partial,57.5,31.8,0
430651bf,Gujarat,Vadodara,Highway,10.76,68,1416,72.9,0,None,65.2,1,24.0,Partial,40.7,30.2,0
f3b4c163,Karnataka,Mysuru,Industrial Corridor,23.26,48,937,43.5,3,Stay Order,29.6,3,49.6,Not Started,37.9,30.9,1
c5ec9333,Madhya Pradesh,Bhopal,Irrigation,13.21,295,1345,76.2,0,None,16.0,1,46.8,Not Started,37.2,38.2,1
4f4c1d23,Karnataka,Mysuru,Urban Development,4.48,204,1062,46.9,1,Filed,71.5,2,28.6,Not Started,57.9,35.5,0
1cd38340,Uttar Pradesh,Meerut,Highway,2.5,54,1296,74.8,0,None,84.8,6,0.5,Partial,68.4,36.5,0
7d348f9c,Bihar,Muzaffarpur,Urban Development,21.58,7,59,47.8,0,None,57.1,2,59.5,Not Started,16.8,30.0,0
71906d9e,Karnataka,Mysuru,Irrigation,21.09,64,313,34.5,0,None,14.7,2,42.9,Partial,74.4,39.5,1
46c50d26,Uttar Pradesh,Kanpur,Urban Development,1.28,9,1338,39.0,0,None,84.1,2,36.5,Partial,44.4,25.8,0
7878f4e5,Gujarat,Surat,Railway,16.64,18,1389,26.2,0,None,32.9,2,27.1,Partial,52.1,39.7,1
c8ba2ab8,Madhya Pradesh,Gwalior,Railway,4.84,28,670,75.5,0,None,59.0,5,54.2,Partial,58.3,49.5,1
e74a224c,Uttar Pradesh,Lucknow,Industrial Corridor,26.13,185,965,33.6,1,Under Hearing,54.9,0,71.2,Partial,16.7,27.0,1
81009261,Madhya Pradesh,Indore,Irrigation,8.92,167,644,27.6,0,None,49.9,5,33.2,Not Started,35.5,34.4,0
1f012c81,Rajasthan,Kota,Irrigation,12.62,45,898,13.4,1,Filed,60.8,4,11.1,Partial,89.9,49.0,1
08e416dd,West Bengal,Siliguri,Irrigation,73.15,57,928,56.4,1,Resolved,18.6,0,21.8,Not Started,33.3,33.2,0
8120b686,Bihar,Patna,Railway,8.03,46,1451,27.7,1,Filed,52.7,0,62.4,Full,62.8,17.4,0
430a3d65,Madhya Pradesh,Jabalpur,Urban Development,10.1,233,85,44.8,2,Filed,93.9,3,9.6,Not Started,60.6,28.2,1
ad57488d,Madhya Pradesh,Jabalpur,Highway,10.98,47,932,78.8,2,Under Hearing,39.0,2,16.8,Not Started,48.5,50.9,1
fe592ae8,Gujarat,Vadodara,Railway,37.62,93,343,28.7,2,Stay Order,79.6,6,24.6,Full,62.5,21.6,1
733946ea,Rajasthan,Jodhpur,Highway,1.2,95,1087,28.6,4,Stay Order,68.2,2,4.8,Not Started,62.3,25.0,1
512af72d,Odisha,Cuttack,Highway,15.03,34,1032,38.7,1,Filed,47.6,2,10.7,Full,66.3,36.4,1
f4179dc4,Odisha,Rourkela,Urban Development,2.89,144,130,85.6,2,Resolved,3.2,2,6.7,Partial,27.8,24.8,1
f2638af9,Bihar,Gaya,Highway,1.83,24,436,52.6,1,Under Hearing,16.1,2,22.9,Full,82.8,21.4,0
02fa758d,Uttar Pradesh,Varanasi,Railway,9.66,63,522,55.8,0,None,54.3,1,21.3,Full,82.8,17.0,0
9a6f2186,Rajasthan,Udaipur,Urban Development,3.96,4,435,91.6,1,Resolved,23.2,1,53.2,Full,59.7,44.0,0
96e24ba5,Tamil Nadu,Madurai,Highway,33.72,125,1281,39.1,1,Stay Order,24.8,1,16.9,Not Started,86.6,45.6,1
b7e231b5,Odisha,Bhubaneswar,Irrigation,25.81,441,1115,51.0,2,Filed,41.9,2,15.3,Full,89.3,21.5,0
15f4398a,Maharashtra,Thane,Highway,115.66,126,265,68.3,1,Filed,35.5,1,33.9,Partial,86.7,34.9,0
b03148bc,Tamil Nadu,Chennai,Industrial Corridor,11.39,605,1104,48.2,2,Under Hearing,76.6,2,62.8,Full,37.2,12.8,0
87f9f0f8,West Bengal,Howrah,Industrial Corridor,8.63,18,353,3.4,0,None,43.2,4,29.1,Full,35.5,5.1,0
bc49cc21,Bihar,Gaya,Power Transmission,3.36,106,944,72.4,2,Under Hearing,70.4,4,69.2,Full,64.1,33.7,0
13e79ece,Maharashtra,Pune,Highway,6.23,41,832,38.7,0,None,10.0,4,17.8,Partial,44.7,49.7,1
823600f4,Gujarat,Surat,Irrigation,14.44,57,338,41.7,0,None,56.7,4,36.0,Not Started,83.4,30.6,0
55066901,West Bengal,Kolkata,Industrial Corridor,12.46,95,255,82.7,0,None,17.1,3,11.8,Partial,48.8,27.6,1
73461766,Gujarat,Ahmedabad,Urban Development,16.75,69,79,90.2,0,None,44.2,5,33.6,Full,37.6,29.8,1
7d7ff91c,Rajasthan,Jaipur,Railway,62.44,59,428,49.0,1,Filed,68.0,2,27.4,Full,85.5,45.1,0
9a34673c,Odisha,Cuttack,Power Transmission,18.79,337,966,94.2,1,Under Hearing,50.3,3,26.9,Full,21.2,47.0,1
c90bfd70,Karnataka,Mysuru,Highway,1.57,65,1227,80.9,0,None,59.7,6,22.7,Partial,89.6,27.6,0
